Product_ID,Sale_Date_New,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Month,Year,Profit_Per_Unit,Total_Cost,Profit
1086,2023-06-04,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,6.0,2023.0,372.78999999999996,119794.88,-112582.19
1022,,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,,,67.81999999999971,180904.05000000002,-172263.91000000003
1030,,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,,,380.70000000000005,1689.88,184.75
1038,,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,,,56.67000000000007,84005.04000000001,-75985.01000000001
1051,,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,,,23.460000000000036,3000.54,2571.26
1054,,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,,,207.77999999999975,28881.68,-24855.8
1008,,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,,,496.8499999999999,33460.08,-32056.100000000002
1027,2023-01-07,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,1.0,2023.0,95.69000000000005,24228.9,-15562.470000000001
1027,2023-11-08,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,11.0,2023.0,339.60000000000036,182002.22999999998,-180345.22999999998
1098,2023-07-11,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,7.0,2023.0,94.96000000000004,74641.8,-71474.90000000001
1021,2023-07-01,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,7.0,2023.0,365.14999999999964,30287.52,-27316.07
1030,,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,,,257.6199999999999,79628.25,-70901.25
1097,,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,,,343.1899999999998,68630.85,-61871.090000000004
1028,2023-10-06,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,10.0,2023.0,109.41000000000031,6292.24,1694.9099999999999
1064,,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,,,375.3600000000001,6532.32,-3952.6899999999996
1097,,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,,,497.8499999999999,13274.449999999999,-6988.199999999999
1069,,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,,,336.1700000000001,47728.12,-41967.83
1061,,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,,,251.80999999999995,136273.41,-127928.39
1048,2023-05-02,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,5.0,2023.0,462.3599999999997,198400.86,-189330.59999999998
1019,2023-12-10,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,12.0,2023.0,17.770000000000437,79644.48,-79424.12999999999
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,7.0,2023.0,367.6600000000003,79760.45,-72987.65
1035,,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,,,445.49,39000.9,-38387.73
1064,2023-02-01,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,2.0,2023.0,40.2199999999998,22420.100000000002,-16886.4
1049,,Alice,East,2947.56,38,Food,4243.98,4474.51,New,0.01,Credit Card,Online,East-Alice,,,230.53000000000065,161271.24,-158323.68
1017,,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,,,110.30999999999995,19255.14,-16118.05
1044,2023-11-01,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,11.0,2023.0,287.59000000000015,23814.35,-20220.059999999998
1092,,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,,,328.28,50524.96,-44274.159999999996
1030,,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,,,158.29000000000087,192259.46999999997,-188852.37999999998
1093,,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,,,235.39000000000033,142837.74,-135484.02
1046,,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,,,146.8800000000001,174254.06,-170149.24
1006,,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,,,191.0,73063.35,-72286.65000000001
1099,,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,,,88.17,2149.35,5709.870000000001
1037,,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,,,443.9200000000001,9707.8,-6778.789999999999
1024,2023-10-08,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,10.0,2023.0,14.909999999999854,46318.8,-41934.41
1093,,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,,,442.38,1410.72,5475.17
1046,,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,,,290.1199999999999,117371.76,-113980.43999999999
1053,,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,,,172.51000000000022,89980.0,-89319.8
1095,2023-08-12,Eve,East,3801.82,4,Clothing,3191.05,3555.35,New,0.28,Credit Card,Online,East-Eve,8.0,2023.0,364.2999999999997,12764.2,-8962.380000000001
1099,,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,,,258.8000000000002,90621.23,-81171.19
1060,2023-07-10,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,7.0,2023.0,254.55999999999995,14897.1,-8443.93
1097,,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,,,63.970000000000255,29315.879999999997,-22568.239999999998
1063,,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,,,200.86000000000013,31209.92,-24850.329999999998
1085,2023-07-06,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,7.0,2023.0,128.1199999999999,94672.62000000001,-92602.6
1032,,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,,,17.690000000000055,44391.24,-40149.729999999996
1087,,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,,,186.44999999999982,61119.899999999994,-53585.59999999999
1033,2023-03-08,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,3.0,2023.0,54.00999999999999,21647.600000000002,-20544.010000000002
1067,2023-08-05,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,8.0,2023.0,135.8499999999999,69497.28,-66646.54
1018,2023-12-08,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,12.0,2023.0,55.32999999999993,28449.81,-25614.25
1025,,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,,,59.460000000000036,41255.74,-36878.75
1095,,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,,,107.51999999999998,31559.699999999997,-21754.049999999996
1054,,David,East,768.28,20,Clothing,4622.14,5122.07,New,0.26,Cash,Retail,East-David,,,499.9299999999994,92442.8,-91674.52
1058,,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,,,11.069999999999709,29926.260000000002,-24691.120000000003
1067,2023-09-01,Charlie,North,1875.71,48,Electronics,210.63,533.58,New,0.04,Bank Transfer,Online,North-Charlie,9.0,2023.0,322.95000000000005,10110.24,-8234.529999999999
1046,2023-09-02,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,9.0,2023.0,79.20999999999981,3648.4800000000005,6061.22
1024,,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,,,461.1100000000001,66612.84,-65391.14
1032,2023-08-10,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,8.0,2023.0,55.88000000000011,22282.370000000003,-18186.72
1047,,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,,,477.98,53714.310000000005,-46309.25000000001
1086,,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,,,309.3499999999999,17973.59,-10898.5
1023,2023-03-09,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,3.0,2023.0,10.61999999999989,152801.28,-148516.27
1066,2023-05-10,Alice,South,3530.59,4,Furniture,4596.68,5044.74,New,0.01,Bank Transfer,Online,South-Alice,5.0,2023.0,448.0599999999995,18386.72,-14856.130000000001
1027,,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,,,265.64,1130.44,2905.92
1002,2023-04-01,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,4.0,2023.0,138.71000000000004,29361.039999999997,-26644.699999999997
1090,2023-03-06,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,3.0,2023.0,385.97000000000025,84275.09,-82142.29
1017,,Charlie,South,4882.09,19,Electronics,1233.12,1697.19,New,0.1,Credit Card,Online,South-Charlie,,,464.07000000000016,23429.28,-18547.19
1033,,Bob,South,2758.48,5,Furniture,3162.92,3409.93,New,0.0,Cash,Online,South-Bob,,,247.00999999999976,15814.6,-13056.12
1009,2023-08-04,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,8.0,2023.0,164.6199999999999,103036.16,-100090.29000000001
1043,2023-03-08,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,3.0,2023.0,396.5799999999999,93720.0,-87118.11
1048,,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,,,344.0699999999997,22303.800000000003,-12615.280000000002
1039,,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,,,445.49000000000024,95750.9,-89674.89
1093,,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,,,349.3299999999999,72275.5,-71413.4
1042,,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,,,129.32999999999993,1406.24,-557.96
1026,2023-08-05,Charlie,West,9519.09,20,Clothing,2985.63,3452.14,New,0.17,Credit Card,Retail,West-Charlie,8.0,2023.0,466.50999999999976,59712.600000000006,-50193.51000000001
1099,2023-07-12,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,7.0,2023.0,61.36999999999989,54376.740000000005,-51333.560000000005
1050,2023-11-02,Charlie,West,1011.46,48,Furniture,710.06,851.35,Returning,0.04,Bank Transfer,Online,West-Charlie,11.0,2023.0,141.29000000000008,34082.88,-33071.42
1025,,Bob,South,6030.54,11,Food,1250.59,1515.49,Returning,0.21,Bank Transfer,Retail,South-Bob,,,264.9000000000001,13756.49,-7725.95
1024,2023-10-02,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,10.0,2023.0,287.2099999999998,19420.440000000002,-13146.320000000003
1013,2023-03-02,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,3.0,2023.0,17.5,194263.86,-187743.65999999997
1060,,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,,,392.48,3571.2300000000005,-823.9500000000003
1007,,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,,,187.19000000000005,13335.84,-13086.24
1057,2023-02-06,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,2.0,2023.0,209.14999999999986,22539.6,-12885.949999999999
1036,,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,,,406.5899999999997,76717.19,-74133.35
1045,,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,,,195.85000000000002,8893.92,-2101.26
1020,,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,,,33.14000000000033,157476.99,-150381.34999999998
1065,,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,,,96.46000000000004,78022.44,-71883.37
1008,2023-08-12,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,8.0,2023.0,478.3900000000003,142453.78,-139256.0
1016,,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,,,44.5,138846.09,-136062.24
1014,2023-09-11,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,9.0,2023.0,183.92,1192.23,4824.6900000000005
1076,,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,,,256.55999999999995,39738.94,-31064.590000000004
1087,,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,,,251.70999999999958,39885.2,-30412.539999999997
1015,2023-07-08,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,7.0,2023.0,11.939999999999998,8237.26,-7088.79
1092,,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,,,255.56999999999994,68030.15000000001,-66397.35
1098,2023-08-04,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,8.0,2023.0,198.05000000000018,14736.099999999999,-5283.209999999999
1066,,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,,,486.31999999999994,62004.28,-54612.58
1032,,Bob,North,8841.64,23,Electronics,4673.19,4761.18,Returning,0.17,Credit Card,Retail,North-Bob,,,87.99000000000069,107483.37,-98641.73
1087,2023-05-11,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,5.0,2023.0,183.53999999999996,20962.2,-18856.14
1063,,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,,,215.54999999999973,99927.5,-94010.4
1086,2023-09-07,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,9.0,2023.0,201.44000000000005,71801.8,-64760.520000000004
1051,2023-02-05,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,2.0,2023.0,336.25999999999976,127980.76,-121147.65
1025,,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,,,115.60000000000014,71461.8,-67321.1
1058,2023-05-03,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,5.0,2023.0,118.33000000000038,124642.56,-124390.15
1063,2023-10-05,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,10.0,2023.0,367.3100000000004,201692.51,-195821.54
1062,2023-06-11,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,6.0,2023.0,255.13999999999987,59026.25000000001,-56420.54000000001
1022,,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,,,213.43000000000006,18306.1,-13748.579999999998
1058,2023-12-07,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,12.0,2023.0,92.91000000000031,37855.579999999994,-28275.529999999995
1058,2023-03-11,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,3.0,2023.0,101.89000000000033,151239.9,-147189.44999999998
1086,,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,,,15.170000000000073,103299.43999999999,-94885.4
1049,,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,,,54.80000000000018,140923.19999999998,-138956.65
1052,2023-09-10,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,9.0,2023.0,282.8499999999999,61909.18,-55151.82
1042,,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,,,447.02,60088.5,-50316.13
1070,,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,,,150.71000000000004,53155.06,-52046.32
1015,,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,,,170.5999999999999,121140.25,-120957.88
1054,,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,,,66.64999999999964,207600.96000000002,-203208.49000000002
1060,2023-11-01,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,11.0,2023.0,200.4300000000003,169463.14,-168446.15000000002
1097,,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,,,28.240000000000236,21629.5,-14120.49
1008,,Eve,North,9154.03,35,Clothing,600.2,1059.82,Returning,0.29,Bank Transfer,Retail,North-Eve,,,459.6199999999999,21007.0,-11852.97
1053,2023-06-07,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,6.0,2023.0,339.82,2206.16,2190.6500000000005
1060,,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,,,495.47000000000025,40128.44,-37467.19
1005,,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,,,442.5799999999999,91903.77,-87503.18000000001
1068,,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,,,241.76999999999998,23993.13,-16731.0
1006,2023-06-11,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,6.0,2023.0,264.65,18355.04,-18165.4
1096,2023-08-04,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,8.0,2023.0,103.38,16106.400000000001,-10170.810000000001
1094,,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,,,236.39999999999964,28856.66,-22685.07
1047,,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,,,452.48,27052.78,-20639.67
1099,2023-01-06,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,1.0,2023.0,34.92000000000007,4076.8,-1580.7800000000002
1055,2023-03-09,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,3.0,2023.0,433.1399999999999,30463.32,-23294.2
1040,2023-10-03,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,10.0,2023.0,177.0600000000004,176622.18,-175617.4
1052,2023-08-11,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,8.0,2023.0,450.7600000000002,58889.159999999996,-56816.38
1016,,Eve,West,8786.95,11,Electronics,3094.57,3565.6,Returning,0.1,Credit Card,Retail,West-Eve,,,471.02999999999975,34040.270000000004,-25253.320000000003
1013,2023-07-09,Alice,West,7413.36,16,Furniture,919.58,1258.3,Returning,0.14,Bank Transfer,Online,West-Alice,7.0,2023.0,338.7199999999999,14713.28,-7299.920000000001
1030,2023-05-02,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,5.0,2023.0,335.57000000000016,126924.20999999999,-126688.12999999999
1019,,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,,,231.8499999999999,64640.52,-62081.6
1017,,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,,,419.40999999999985,170367.40000000002,-168144.78000000003
1063,,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,,,481.19000000000005,27220.96,-24439.98
1019,2023-01-09,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,1.0,2023.0,389.78999999999996,1555.84,995.0000000000002
1092,2023-03-12,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,3.0,2023.0,314.75,2536.44,-1817.43
1058,,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,,,307.33000000000015,84060.68000000001,-79417.17000000001
1055,,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,,,426.2399999999998,176803.1,-169449.04
1090,2023-03-06,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,3.0,2023.0,275.19000000000005,4011.45,2095.1900000000005
1090,,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,,,403.8899999999999,108608.54000000001,-101847.11000000002
1062,,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,,,259.3499999999999,80625.12,-79721.73999999999
1023,,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,,,40.60000000000002,13010.759999999998,-3490.999999999998
1009,,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,,,198.1300000000001,27344.04,-18942.97
1012,2023-09-05,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,9.0,2023.0,227.77999999999997,17043.13,-8972.740000000002
1001,2023-05-08,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,5.0,2023.0,79.3900000000001,7167.32,1080.2200000000012
1058,2023-02-03,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,2.0,2023.0,60.2199999999998,138169.2,-128835.37000000001
1001,,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,,,272.3800000000001,5263.36,224.75
1034,2023-11-02,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,11.0,2023.0,51.72000000000003,17342.0,-15259.21
1096,,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,,,158.4399999999996,129843.0,-123636.84
1048,2023-08-02,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,8.0,2023.0,374.8499999999999,86339.52,-78884.99
1089,,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,,,482.5699999999997,57615.75,-50210.37
1001,2023-11-05,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,11.0,2023.0,361.76,3536.88,1725.4700000000003
1016,,Eve,West,777.74,7,Food,282.94,779.33,Returning,0.28,Credit Card,Online,West-Eve,,,496.39000000000004,1980.58,-1202.84
1061,,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,,,352.18999999999994,6874.6900000000005,-3100.6700000000005
1064,,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,,,153.96000000000004,45288.38,-36072.78999999999
1063,2023-12-04,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,12.0,2023.0,339.30999999999995,84052.8,-78166.76000000001
1069,,Eve,North,5429.49,12,Furniture,4682.34,5036.4,New,0.2,Bank Transfer,Retail,North-Eve,,,354.0599999999995,56188.08,-50758.590000000004
1022,2023-12-01,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,12.0,2023.0,192.1500000000001,30061.85,-27300.199999999997
1093,2023-02-10,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,2.0,2023.0,18.680000000000064,63930.68,-60183.04
1067,2023-11-04,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,11.0,2023.0,354.57000000000016,48136.86,-39172.93
1076,,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,,,20.629999999999995,10269.36,-3571.380000000001
1026,2023-01-11,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,1.0,2023.0,319.27999999999975,110413.8,-102518.67
1016,,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,,,90.17000000000007,60138.53999999999,-55540.51999999999
1051,,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,,,287.15000000000055,31762.96,-25423.51
1086,,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,,,256.9200000000001,24670.5,-22111.5
1057,2023-07-11,Bob,East,7084.06,26,Clothing,1291.82,1308.44,Returning,0.07,Credit Card,Online,East-Bob,7.0,2023.0,16.62000000000012,33587.32,-26503.26
1029,,Eve,East,4333.25,16,Electronics,2572.8,2760.6,Returning,0.15,Credit Card,Retail,East-Eve,,,187.79999999999973,41164.8,-36831.55
1078,2023-12-01,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,12.0,2023.0,304.52999999999975,163759.68,-159278.47999999998
1092,,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,,,425.82000000000016,110227.32,-103699.03000000001
1069,,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,,,445.4300000000003,71417.14,-62047.96
1047,2023-04-08,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,4.0,2023.0,247.09000000000015,222290.73,-221557.07
